Test Number,Data Layer,Application Layer,Test,Name Lookup,Connect,App Connect,PreTransfer,Redirect,Start Transfer,Total Time
3609,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000071,0.000000,0.000083,0.000000,0.039516,0.039553
3610,MySQL,javascript,javascript-mysql-data-procedure-1,0.000018,0.000068,0.000000,0.000080,0.000000,0.038374,0.038410
3611,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000073,0.000000,0.000086,0.000000,0.037926,0.037956
3612,MySQL,javascript,javascript-mysql-data-procedure-1,0.000017,0.000076,0.000000,0.000089,0.000000,0.038425,0.038458
3613,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000068,0.000000,0.000081,0.000000,0.038000,0.038038
3614,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000071,0.000000,0.000084,0.000000,0.039452,0.039488
3615,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000070,0.000000,0.000083,0.000000,0.038291,0.038322
3616,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000072,0.000000,0.000085,0.000000,0.037753,0.037786
3617,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000070,0.000000,0.000084,0.000000,0.037911,0.037945
3618,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000077,0.000000,0.000090,0.000000,0.037335,0.037389
3619,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000078,0.000000,0.000091,0.000000,0.038400,0.038432
3620,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000078,0.000000,0.000092,0.000000,0.038193,0.038225
3621,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000071,0.000000,0.000082,0.000000,0.037859,0.037902
3622,MySQL,javascript,javascript-mysql-data-procedure-1,0.000018,0.000080,0.000000,0.000092,0.000000,0.037465,0.037502
3623,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000070,0.000000,0.000088,0.000000,0.037541,0.037578
3624,MySQL,javascript,javascript-mysql-data-procedure-1,0.000017,0.000075,0.000000,0.000087,0.000000,0.038117,0.038155
3625,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000071,0.000000,0.000084,0.000000,0.037557,0.037590
3626,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000072,0.000000,0.000084,0.000000,0.037283,0.037329
3627,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000072,0.000000,0.000084,0.000000,0.038026,0.038055
3628,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000071,0.000000,0.000084,0.000000,0.038144,0.038176
3629,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000065,0.000000,0.000077,0.000000,0.039365,0.039402
3630,MySQL,javascript,javascript-mysql-data-procedure-1,0.000014,0.000068,0.000000,0.000080,0.000000,0.037415,0.037448
3631,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000072,0.000000,0.000087,0.000000,0.037833,0.037871
3632,MySQL,javascript,javascript-mysql-data-procedure-1,0.000028,0.000083,0.000000,0.000095,0.000000,0.037963,0.037998
3633,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000075,0.000000,0.000087,0.000000,0.038080,0.038118
3634,MySQL,javascript,javascript-mysql-data-procedure-1,0.000017,0.000081,0.000000,0.000096,0.000000,0.039593,0.039629
3635,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000075,0.000000,0.000088,0.000000,0.038426,0.038457
3636,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000072,0.000000,0.000086,0.000000,0.037915,0.037950
3637,MySQL,javascript,javascript-mysql-data-procedure-1,0.000022,0.000082,0.000000,0.000096,0.000000,0.037902,0.037935
3638,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000067,0.000000,0.000080,0.000000,0.038084,0.038117
3639,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000073,0.000000,0.000087,0.000000,0.038552,0.038585
3640,MySQL,javascript,javascript-mysql-data-procedure-1,0.000014,0.000072,0.000000,0.000085,0.000000,0.037124,0.037158
3641,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000068,0.000000,0.000081,0.000000,0.037506,0.037536
3642,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000069,0.000000,0.000081,0.000000,0.037589,0.037622
3643,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000067,0.000000,0.000080,0.000000,0.037363,0.037392
3644,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000069,0.000000,0.000081,0.000000,0.038854,0.038904
3645,MySQL,javascript,javascript-mysql-data-procedure-1,0.000017,0.000071,0.000000,0.000083,0.000000,0.037893,0.037930
3646,MySQL,javascript,javascript-mysql-data-procedure-1,0.000027,0.000079,0.000000,0.000092,0.000000,0.038010,0.038044
3647,MySQL,javascript,javascript-mysql-data-procedure-1,0.000014,0.000073,0.000000,0.000084,0.000000,0.037215,0.037258
3648,MySQL,javascript,javascript-mysql-data-procedure-1,0.000013,0.000073,0.000000,0.000087,0.000000,0.037298,0.037346
3649,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000072,0.000000,0.000086,0.000000,0.038828,0.038863
3650,MySQL,javascript,javascript-mysql-data-procedure-1,0.000018,0.000092,0.000000,0.000108,0.000000,0.037660,0.037691
3651,MySQL,javascript,javascript-mysql-data-procedure-1,0.000017,0.000069,0.000000,0.000082,0.000000,0.037652,0.037684
3652,MySQL,javascript,javascript-mysql-data-procedure-1,0.000014,0.000068,0.000000,0.000079,0.000000,0.037605,0.037634
3653,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000075,0.000000,0.000089,0.000000,0.037238,0.037280
3654,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000074,0.000000,0.000086,0.000000,0.038151,0.038182
3655,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000088,0.000000,0.000103,0.000000,0.038777,0.038812
3656,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000073,0.000000,0.000085,0.000000,0.037169,0.037200
3657,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000074,0.000000,0.000086,0.000000,0.037344,0.037380
3658,MySQL,javascript,javascript-mysql-data-procedure-1,0.000049,0.000103,0.000000,0.000116,0.000000,0.037465,0.037498
3659,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000074,0.000000,0.000087,0.000000,0.038593,0.038627
3660,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000074,0.000000,0.000088,0.000000,0.037696,0.037726
3661,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000067,0.000000,0.000078,0.000000,0.038127,0.038163
3662,MySQL,javascript,javascript-mysql-data-procedure-1,0.000014,0.000068,0.000000,0.000081,0.000000,0.038120,0.038160
3663,MySQL,javascript,javascript-mysql-data-procedure-1,0.000017,0.000075,0.000000,0.000088,0.000000,0.037348,0.037380
3664,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000073,0.000000,0.000086,0.000000,0.038523,0.038573
3665,MySQL,javascript,javascript-mysql-data-procedure-1,0.000014,0.000072,0.000000,0.000084,0.000000,0.037175,0.037207
3666,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000064,0.000000,0.000076,0.000000,0.037145,0.037176
3667,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000072,0.000000,0.000085,0.000000,0.038181,0.038219
3668,MySQL,javascript,javascript-mysql-data-procedure-1,0.000017,0.000077,0.000000,0.000091,0.000000,0.037533,0.037562
3669,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000068,0.000000,0.000082,0.000000,0.038889,0.038925
3670,MySQL,javascript,javascript-mysql-data-procedure-1,0.000018,0.000077,0.000000,0.000090,0.000000,0.037248,0.037278
3671,MySQL,javascript,javascript-mysql-data-procedure-1,0.000017,0.000065,0.000000,0.000078,0.000000,0.037350,0.037395
3672,MySQL,javascript,javascript-mysql-data-procedure-1,0.000017,0.000072,0.000000,0.000086,0.000000,0.037215,0.037254
3673,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000067,0.000000,0.000081,0.000000,0.037954,0.037992
3674,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000090,0.000000,0.000103,0.000000,0.038605,0.038641
3675,MySQL,javascript,javascript-mysql-data-procedure-1,0.000018,0.000080,0.000000,0.000092,0.000000,0.037149,0.037178
3676,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000075,0.000000,0.000087,0.000000,0.037557,0.037589
3677,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000073,0.000000,0.000085,0.000000,0.037302,0.037350
3678,MySQL,javascript,javascript-mysql-data-procedure-1,0.000014,0.000074,0.000000,0.000086,0.000000,0.037456,0.037493
3679,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000070,0.000000,0.000082,0.000000,0.038953,0.038990
3680,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000075,0.000000,0.000088,0.000000,0.036965,0.036997
3681,MySQL,javascript,javascript-mysql-data-procedure-1,0.000019,0.000079,0.000000,0.000092,0.000000,0.037528,0.037564
3682,MySQL,javascript,javascript-mysql-data-procedure-1,0.000018,0.000083,0.000000,0.000095,0.000000,0.037690,0.037724
3683,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000075,0.000000,0.000087,0.000000,0.037263,0.037296
3684,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000068,0.000000,0.000080,0.000000,0.038156,0.038190
3685,MySQL,javascript,javascript-mysql-data-procedure-1,0.000021,0.000077,0.000000,0.000091,0.000000,0.037572,0.037607
3686,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000081,0.000000,0.000093,0.000000,0.037582,0.037627
3687,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000075,0.000000,0.000089,0.000000,0.037466,0.037503
3688,MySQL,javascript,javascript-mysql-data-procedure-1,0.000018,0.000079,0.000000,0.000094,0.000000,0.037904,0.037944
3689,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000078,0.000000,0.000091,0.000000,0.038854,0.038904
3690,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000074,0.000000,0.000087,0.000000,0.037475,0.037513
3691,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000073,0.000000,0.000085,0.000000,0.038136,0.038189
3692,MySQL,javascript,javascript-mysql-data-procedure-1,0.000019,0.000086,0.000000,0.000100,0.000000,0.038623,0.038663
3693,MySQL,javascript,javascript-mysql-data-procedure-1,0.000019,0.000094,0.000000,0.000108,0.000000,0.040611,0.040655
3694,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000089,0.000000,0.000104,0.000000,0.039890,0.039928
3695,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000075,0.000000,0.000087,0.000000,0.037684,0.037721
3696,MySQL,javascript,javascript-mysql-data-procedure-1,0.000018,0.000098,0.000000,0.000115,0.000000,0.038581,0.038620
3697,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000074,0.000000,0.000088,0.000000,0.037691,0.037736
3698,MySQL,javascript,javascript-mysql-data-procedure-1,0.000016,0.000082,0.000000,0.000095,0.000000,0.037737,0.037774
3699,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000069,0.000000,0.000082,0.000000,0.038504,0.038538
3700,MySQL,javascript,javascript-mysql-data-procedure-1,0.000015,0.000070,0.000000,0.000082,0.000000,0.037943,0.037974
3701,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000067,0.000000,0.000079,0.000000,0.009718,0.009751
3702,MySQL,javascript,javascript-mysql-app-procedure-1,0.000017,0.000068,0.000000,0.000080,0.000000,0.010935,0.010960
3703,MySQL,javascript,javascript-mysql-app-procedure-1,0.000017,0.000068,0.000000,0.000080,0.000000,0.009462,0.009508
3704,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000093,0.000000,0.000108,0.000000,0.009776,0.009806
3705,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000068,0.000000,0.000082,0.000000,0.009226,0.009259
3706,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000066,0.000000,0.000078,0.000000,0.009406,0.009442
3707,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000068,0.000000,0.000080,0.000000,0.009072,0.009105
3708,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000070,0.000000,0.000083,0.000000,0.009291,0.009318
3709,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000067,0.000000,0.000081,0.000000,0.009589,0.009619
3710,MySQL,javascript,javascript-mysql-app-procedure-1,0.000018,0.000088,0.000000,0.000103,0.000000,0.009988,0.010020
3711,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000073,0.000000,0.000085,0.000000,0.009522,0.009547
3712,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000075,0.000000,0.000088,0.000000,0.009735,0.009759
3713,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000070,0.000000,0.000081,0.000000,0.009643,0.009665
3714,MySQL,javascript,javascript-mysql-app-procedure-1,0.000018,0.000070,0.000000,0.000082,0.000000,0.009428,0.009452
3715,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000069,0.000000,0.000082,0.000000,0.009398,0.009425
3716,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000071,0.000000,0.000083,0.000000,0.009595,0.009620
3717,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000067,0.000000,0.000078,0.000000,0.009572,0.009609
3718,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000068,0.000000,0.000082,0.000000,0.009387,0.009418
3719,MySQL,javascript,javascript-mysql-app-procedure-1,0.000013,0.000068,0.000000,0.000081,0.000000,0.009424,0.009481
3720,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000068,0.000000,0.000082,0.000000,0.010046,0.010081
3721,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000070,0.000000,0.000082,0.000000,0.010230,0.010259
3722,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000067,0.000000,0.000078,0.000000,0.009693,0.009737
3723,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000066,0.000000,0.000078,0.000000,0.009874,0.009898
3724,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000071,0.000000,0.000082,0.000000,0.009557,0.009583
3725,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000067,0.000000,0.000080,0.000000,0.009993,0.010027
3726,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000070,0.000000,0.000082,0.000000,0.010169,0.010196
3727,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000069,0.000000,0.000081,0.000000,0.009430,0.009462
3728,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000072,0.000000,0.000086,0.000000,0.009864,0.009893
3729,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000072,0.000000,0.000084,0.000000,0.010110,0.010138
3730,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000073,0.000000,0.000084,0.000000,0.010633,0.010661
3731,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000069,0.000000,0.000082,0.000000,0.009975,0.010000
3732,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000067,0.000000,0.000079,0.000000,0.009443,0.009484
3733,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000070,0.000000,0.000083,0.000000,0.009727,0.009755
3734,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000069,0.000000,0.000083,0.000000,0.009534,0.009558
3735,MySQL,javascript,javascript-mysql-app-procedure-1,0.000013,0.000069,0.000000,0.000081,0.000000,0.009299,0.009327
3736,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000067,0.000000,0.000079,0.000000,0.009873,0.009929
3737,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000071,0.000000,0.000082,0.000000,0.010218,0.010250
3738,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000071,0.000000,0.000083,0.000000,0.009627,0.009651
3739,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000074,0.000000,0.000086,0.000000,0.009663,0.009690
3740,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000072,0.000000,0.000084,0.000000,0.009215,0.009240
3741,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000073,0.000000,0.000086,0.000000,0.009955,0.010003
3742,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000068,0.000000,0.000081,0.000000,0.010252,0.010285
3743,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000069,0.000000,0.000082,0.000000,0.009936,0.009962
3744,MySQL,javascript,javascript-mysql-app-procedure-1,0.000013,0.000065,0.000000,0.000076,0.000000,0.009596,0.009623
3745,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000069,0.000000,0.000081,0.000000,0.009728,0.009755
3746,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000065,0.000000,0.000077,0.000000,0.009260,0.009286
3747,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000070,0.000000,0.000081,0.000000,0.009635,0.009666
3748,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000073,0.000000,0.000085,0.000000,0.009996,0.010025
3749,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000065,0.000000,0.000079,0.000000,0.009535,0.009562
3750,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000074,0.000000,0.000087,0.000000,0.009408,0.009449
3751,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000073,0.000000,0.000085,0.000000,0.009676,0.009716
3752,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000071,0.000000,0.000085,0.000000,0.010044,0.010067
3753,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000070,0.000000,0.000084,0.000000,0.009469,0.009495
3754,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000066,0.000000,0.000078,0.000000,0.009681,0.009706
3755,MySQL,javascript,javascript-mysql-app-procedure-1,0.000033,0.000132,0.000000,0.000153,0.000000,0.010388,0.010418
3756,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000068,0.000000,0.000079,0.000000,0.009834,0.009858
3757,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000068,0.000000,0.000079,0.000000,0.009764,0.009799
3758,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000066,0.000000,0.000077,0.000000,0.009486,0.009511
3759,MySQL,javascript,javascript-mysql-app-procedure-1,0.000020,0.000069,0.000000,0.000080,0.000000,0.009515,0.009541
3760,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000064,0.000000,0.000075,0.000000,0.009979,0.010009
3761,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000067,0.000000,0.000079,0.000000,0.009824,0.009850
3762,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000069,0.000000,0.000081,0.000000,0.009617,0.009644
3763,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000066,0.000000,0.000078,0.000000,0.009716,0.009737
3764,MySQL,javascript,javascript-mysql-app-procedure-1,0.000013,0.000065,0.000000,0.000077,0.000000,0.009423,0.009449
3765,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000070,0.000000,0.000082,0.000000,0.009672,0.009697
3766,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000086,0.000000,0.000101,0.000000,0.010146,0.010177
3767,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000065,0.000000,0.000079,0.000000,0.009537,0.009564
3768,MySQL,javascript,javascript-mysql-app-procedure-1,0.000017,0.000078,0.000000,0.000090,0.000000,0.009435,0.009470
3769,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000066,0.000000,0.000080,0.000000,0.010083,0.010109
3770,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000069,0.000000,0.000081,0.000000,0.009568,0.009597
3771,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000083,0.000000,0.000097,0.000000,0.009830,0.009868
3772,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000074,0.000000,0.000089,0.000000,0.009626,0.009653
3773,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000074,0.000000,0.000086,0.000000,0.009259,0.009288
3774,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000083,0.000000,0.000096,0.000000,0.009666,0.009693
3775,MySQL,javascript,javascript-mysql-app-procedure-1,0.000017,0.000088,0.000000,0.000102,0.000000,0.009980,0.010007
3776,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000067,0.000000,0.000079,0.000000,0.009134,0.009168
3777,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000072,0.000000,0.000086,0.000000,0.009297,0.009330
3778,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000064,0.000000,0.000076,0.000000,0.009870,0.009896
3779,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000065,0.000000,0.000078,0.000000,0.009486,0.009521
3780,MySQL,javascript,javascript-mysql-app-procedure-1,0.000013,0.000067,0.000000,0.000080,0.000000,0.009563,0.009598
3781,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000068,0.000000,0.000079,0.000000,0.009739,0.009781
3782,MySQL,javascript,javascript-mysql-app-procedure-1,0.000013,0.000057,0.000000,0.000068,0.000000,0.009485,0.009524
3783,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000067,0.000000,0.000080,0.000000,0.009184,0.009212
3784,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000067,0.000000,0.000081,0.000000,0.009451,0.009485
3785,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000069,0.000000,0.000081,0.000000,0.009627,0.009671
3786,MySQL,javascript,javascript-mysql-app-procedure-1,0.000031,0.000081,0.000000,0.000093,0.000000,0.009777,0.009803
3787,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000074,0.000000,0.000087,0.000000,0.009756,0.009780
3788,MySQL,javascript,javascript-mysql-app-procedure-1,0.000017,0.000070,0.000000,0.000081,0.000000,0.009965,0.009990
3789,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000068,0.000000,0.000080,0.000000,0.010318,0.010346
3790,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000065,0.000000,0.000078,0.000000,0.009847,0.009873
3791,MySQL,javascript,javascript-mysql-app-procedure-1,0.000017,0.000073,0.000000,0.000085,0.000000,0.009442,0.009468
3792,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000065,0.000000,0.000078,0.000000,0.009793,0.009821
3793,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000068,0.000000,0.000080,0.000000,0.009931,0.009960
3794,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000070,0.000000,0.000081,0.000000,0.009756,0.009781
3795,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000069,0.000000,0.000081,0.000000,0.009647,0.009668
3796,MySQL,javascript,javascript-mysql-app-procedure-1,0.000014,0.000069,0.000000,0.000083,0.000000,0.009702,0.009725
3797,MySQL,javascript,javascript-mysql-app-procedure-1,0.000015,0.000074,0.000000,0.000085,0.000000,0.009624,0.009653
3798,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000092,0.000000,0.000105,0.000000,0.009726,0.009766
3799,MySQL,javascript,javascript-mysql-app-procedure-1,0.000016,0.000078,0.000000,0.000091,0.000000,0.009481,0.009512
3800,MySQL,javascript,javascript-mysql-app-procedure-1,0.000017,0.000086,0.000000,0.000099,0.000000,0.010003,0.010034
3801,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000017,0.000072,0.000000,0.000084,0.000000,0.009113,0.009152
3802,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000018,0.000091,0.000000,0.000107,0.000000,0.007757,0.007790
3803,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000016,0.000076,0.000000,0.000090,0.000000,0.005015,0.005038
3804,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000014,0.000077,0.000000,0.000089,0.000000,0.006032,0.006070
3805,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000014,0.000069,0.000000,0.000083,0.000000,0.005801,0.005844
3806,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000015,0.000066,0.000000,0.000080,0.000000,0.006323,0.006347
3807,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000014,0.000075,0.000000,0.000088,0.000000,0.006048,0.006074
3808,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000014,0.000065,0.000000,0.000081,0.000000,0.005479,0.005503
3809,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000016,0.000072,0.000000,0.000085,0.000000,0.006395,0.006418
3810,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000016,0.000086,0.000000,0.000099,0.000000,0.005377,0.005409
3811,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000015,0.000071,0.000000,0.000083,0.000000,0.005684,0.005716
3812,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000017,0.000075,0.000000,0.000089,0.000000,0.004782,0.004804
3813,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000014,0.000070,0.000000,0.000086,0.000000,0.005401,0.005429
3814,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000016,0.000075,0.000000,0.000087,0.000000,0.006508,0.006538
3815,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000014,0.000070,0.000000,0.000082,0.000000,0.005761,0.005795
3816,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000016,0.000073,0.000000,0.000086,0.000000,0.006301,0.006326
3817,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000015,0.000078,0.000000,0.000091,0.000000,0.006051,0.006079
3818,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000017,0.000069,0.000000,0.000083,0.000000,0.005881,0.005905
3819,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000015,0.000071,0.000000,0.000084,0.000000,0.005555,0.005589
3820,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000013,0.000064,0.000000,0.000075,0.000000,0.006463,0.006501
3821,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000018,0.000092,0.000000,0.000107,0.000000,0.005819,0.005857
3822,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000017,0.000081,0.000000,0.000095,0.000000,0.006165,0.006194
3823,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000016,0.000087,0.000000,0.000103,0.000000,0.006425,0.006460
3824,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000015,0.000079,0.000000,0.000093,0.000000,0.006378,0.006418
3825,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000017,0.000096,0.000000,0.000114,0.000000,0.007356,0.007393
3826,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000018,0.000093,0.000000,0.000106,0.000000,0.006493,0.006529
3827,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000017,0.000094,0.000000,0.000108,0.000000,0.007616,0.007660
3828,MySQL,javascript,javascript-mysql-data-adprocedure-1,0.000017,0.000096,0.000000,0.000109,0.000000,0.006773,0.006810
