Test Number,Data Layer,Application Layer,Test,Name Lookup,Connect,App Connect,PreTransfer,Redirect,Start Transfer,Total Time
5238,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000067,0.000000,0.000078,0.000000,0.020653,0.020683
5239,MySQL,javascript,javascript-mysql-data-filter-3,0.000012,0.000063,0.000000,0.000073,0.000000,0.020898,0.020932
5240,MySQL,javascript,javascript-mysql-data-filter-3,0.000014,0.000064,0.000000,0.000075,0.000000,0.021664,0.021687
5241,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000062,0.000000,0.000073,0.000000,0.022188,0.022218
5242,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000062,0.000000,0.000074,0.000000,0.020821,0.020844
5243,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000064,0.000000,0.000075,0.000000,0.021078,0.021126
5244,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000068,0.000000,0.000078,0.000000,0.021113,0.021137
5245,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000063,0.000000,0.000074,0.000000,0.020830,0.020860
5246,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000063,0.000000,0.000074,0.000000,0.020906,0.020950
5247,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000088,0.000000,0.000101,0.000000,0.020846,0.020868
5248,MySQL,javascript,javascript-mysql-data-filter-3,0.000015,0.000061,0.000000,0.000071,0.000000,0.020794,0.020823
5249,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000062,0.000000,0.000074,0.000000,0.021091,0.021118
5250,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000066,0.000000,0.000077,0.000000,0.021455,0.021492
5251,MySQL,javascript,javascript-mysql-data-filter-3,0.000014,0.000065,0.000000,0.000077,0.000000,0.020436,0.020479
5252,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000059,0.000000,0.000069,0.000000,0.021370,0.021409
5253,MySQL,javascript,javascript-mysql-data-filter-3,0.000011,0.000055,0.000000,0.000065,0.000000,0.020955,0.021017
5254,MySQL,javascript,javascript-mysql-data-filter-3,0.000014,0.000069,0.000000,0.000080,0.000000,0.021270,0.021293
5255,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000063,0.000000,0.000075,0.000000,0.021849,0.021890
5256,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000061,0.000000,0.000073,0.000000,0.021318,0.021354
5257,MySQL,javascript,javascript-mysql-data-filter-3,0.000014,0.000062,0.000000,0.000072,0.000000,0.020337,0.020365
5258,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000061,0.000000,0.000072,0.000000,0.021326,0.021351
5259,MySQL,javascript,javascript-mysql-data-filter-3,0.000011,0.000059,0.000000,0.000069,0.000000,0.020804,0.020853
5260,MySQL,javascript,javascript-mysql-data-filter-3,0.000016,0.000068,0.000000,0.000079,0.000000,0.022272,0.022308
5261,MySQL,javascript,javascript-mysql-data-filter-3,0.000015,0.000070,0.000000,0.000084,0.000000,0.021349,0.021384
5262,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000058,0.000000,0.000068,0.000000,0.022046,0.022073
5263,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000064,0.000000,0.000076,0.000000,0.021413,0.021444
5264,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000060,0.000000,0.000072,0.000000,0.020831,0.020861
5265,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000063,0.000000,0.000074,0.000000,0.021383,0.021409
5266,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000061,0.000000,0.000072,0.000000,0.020080,0.020124
5267,MySQL,javascript,javascript-mysql-data-filter-3,0.000015,0.000072,0.000000,0.000085,0.000000,0.020715,0.020747
5268,MySQL,javascript,javascript-mysql-data-filter-3,0.000014,0.000064,0.000000,0.000077,0.000000,0.021418,0.021440
5269,MySQL,javascript,javascript-mysql-data-filter-3,0.000011,0.000058,0.000000,0.000068,0.000000,0.021111,0.021143
5270,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000065,0.000000,0.000077,0.000000,0.021075,0.021108
5271,MySQL,javascript,javascript-mysql-data-filter-3,0.000012,0.000059,0.000000,0.000069,0.000000,0.021417,0.021440
5272,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000062,0.000000,0.000074,0.000000,0.021085,0.021127
5273,MySQL,javascript,javascript-mysql-data-filter-3,0.000014,0.000061,0.000000,0.000072,0.000000,0.020850,0.020889
5274,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000057,0.000000,0.000067,0.000000,0.020782,0.020826
5275,MySQL,javascript,javascript-mysql-data-filter-3,0.000014,0.000063,0.000000,0.000075,0.000000,0.020513,0.020547
5276,MySQL,javascript,javascript-mysql-data-filter-3,0.000016,0.000074,0.000000,0.000086,0.000000,0.021585,0.021614
5277,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000064,0.000000,0.000075,0.000000,0.021399,0.021423
5278,MySQL,javascript,javascript-mysql-data-filter-3,0.000014,0.000064,0.000000,0.000076,0.000000,0.021788,0.021812
5279,MySQL,javascript,javascript-mysql-data-filter-3,0.000012,0.000064,0.000000,0.000074,0.000000,0.020936,0.020973
5280,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000068,0.000000,0.000081,0.000000,0.021041,0.021063
5281,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000060,0.000000,0.000072,0.000000,0.021157,0.021184
5282,MySQL,javascript,javascript-mysql-data-filter-3,0.000014,0.000067,0.000000,0.000077,0.000000,0.021055,0.021078
5283,MySQL,javascript,javascript-mysql-data-filter-3,0.000012,0.000061,0.000000,0.000071,0.000000,0.021853,0.021887
5284,MySQL,javascript,javascript-mysql-data-filter-3,0.000011,0.000062,0.000000,0.000072,0.000000,0.020894,0.020956
5285,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000056,0.000000,0.000067,0.000000,0.021479,0.021519
5286,MySQL,javascript,javascript-mysql-data-filter-3,0.000012,0.000063,0.000000,0.000075,0.000000,0.021462,0.021485
5287,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000066,0.000000,0.000077,0.000000,0.020884,0.020908
5288,MySQL,javascript,javascript-mysql-data-filter-3,0.000015,0.000063,0.000000,0.000073,0.000000,0.021030,0.021077
5289,MySQL,javascript,javascript-mysql-data-filter-3,0.000012,0.000060,0.000000,0.000072,0.000000,0.020246,0.020284
5290,MySQL,javascript,javascript-mysql-data-filter-3,0.000016,0.000079,0.000000,0.000092,0.000000,0.020993,0.021023
5291,MySQL,javascript,javascript-mysql-data-filter-3,0.000015,0.000065,0.000000,0.000076,0.000000,0.022076,0.022098
5292,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000056,0.000000,0.000068,0.000000,0.021593,0.021629
5293,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000058,0.000000,0.000069,0.000000,0.021372,0.021401
5294,MySQL,javascript,javascript-mysql-data-filter-3,0.000011,0.000059,0.000000,0.000069,0.000000,0.020674,0.020729
5295,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000059,0.000000,0.000069,0.000000,0.021088,0.021119
5296,MySQL,javascript,javascript-mysql-data-filter-3,0.000013,0.000061,0.000000,0.000073,0.000000,0.021106,0.021129
5297,MySQL,javascript,javascript-mysql-data-filter-3,0.000012,0.000054,0.000000,0.000065,0.000000,0.020862,0.020909
5298,MySQL,javascript,javascript-mysql-data-filter-3,0.000012,0.000058,0.000000,0.000070,0.000000,0.021111,0.021146
5299,MySQL,javascript,javascript-mysql-data-filter-3,0.000015,0.000072,0.000000,0.000084,0.000000,0.022659,0.022682
5300,MySQL,javascript,javascript-mysql-data-filter-3,0.000012,0.000061,0.000000,0.000071,0.000000,0.020377,0.020400
5301,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000065,0.000000,0.000078,0.000000,0.097149,0.097187
5302,MySQL,javascript,javascript-mysql-app-filter-3,0.000013,0.000067,0.000000,0.000078,0.000000,0.091487,0.091538
5303,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000063,0.000000,0.000075,0.000000,0.088723,0.088776
5304,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000066,0.000000,0.000077,0.000000,0.086165,0.086200
5305,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000074,0.000000,0.000085,0.000000,0.093024,0.093059
5306,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000081,0.000000,0.000097,0.000000,0.095904,0.095942
5307,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000074,0.000000,0.000087,0.000000,0.097743,0.097800
5308,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000067,0.000000,0.000079,0.000000,0.088267,0.088302
5309,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000085,0.000000,0.000099,0.000000,0.092270,0.092307
5310,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000087,0.000000,0.000101,0.000000,0.093218,0.093271
5311,MySQL,javascript,javascript-mysql-app-filter-3,0.000013,0.000065,0.000000,0.000077,0.000000,0.112996,0.113036
5312,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000064,0.000000,0.000076,0.000000,0.080846,0.080881
5313,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000066,0.000000,0.000077,0.000000,0.091747,0.091782
5314,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000086,0.000000,0.000098,0.000000,0.086697,0.086740
5315,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000122,0.000000,0.000136,0.000000,0.089473,0.089512
5316,MySQL,javascript,javascript-mysql-app-filter-3,0.000019,0.000097,0.000000,0.000112,0.000000,0.111454,0.111494
5317,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000067,0.000000,0.000080,0.000000,0.082171,0.082204
5318,MySQL,javascript,javascript-mysql-app-filter-3,0.000013,0.000061,0.000000,0.000074,0.000000,0.092131,0.092163
5319,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000080,0.000000,0.000119,0.000000,0.092162,0.092194
5320,MySQL,javascript,javascript-mysql-app-filter-3,0.000013,0.000065,0.000000,0.000076,0.000000,0.096210,0.096249
5321,MySQL,javascript,javascript-mysql-app-filter-3,0.000017,0.000058,0.000000,0.000084,0.000000,0.111516,0.111552
5322,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000066,0.000000,0.000077,0.000000,0.081457,0.081490
5323,MySQL,javascript,javascript-mysql-app-filter-3,0.000013,0.000062,0.000000,0.000072,0.000000,0.089260,0.089297
5324,MySQL,javascript,javascript-mysql-app-filter-3,0.000018,0.000079,0.000000,0.000095,0.000000,0.091244,0.091277
5325,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000066,0.000000,0.000079,0.000000,0.090585,0.090636
5326,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000076,0.000000,0.000089,0.000000,0.112305,0.112343
5327,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000067,0.000000,0.000079,0.000000,0.082032,0.082066
5328,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000065,0.000000,0.000078,0.000000,0.088644,0.088678
5329,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000105,0.000000,0.000121,0.000000,0.094653,0.094688
5330,MySQL,javascript,javascript-mysql-app-filter-3,0.000022,0.000071,0.000000,0.000082,0.000000,0.088885,0.088948
5331,MySQL,javascript,javascript-mysql-app-filter-3,0.000017,0.000090,0.000000,0.000105,0.000000,0.110690,0.110737
5332,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000063,0.000000,0.000074,0.000000,0.081669,0.081704
5333,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000065,0.000000,0.000076,0.000000,0.089862,0.089894
5334,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000084,0.000000,0.000097,0.000000,0.095604,0.095651
5335,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000067,0.000000,0.000080,0.000000,0.091769,0.091820
5336,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000075,0.000000,0.000088,0.000000,0.119460,0.119515
5337,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000065,0.000000,0.000077,0.000000,0.081863,0.081897
5338,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000064,0.000000,0.000077,0.000000,0.091358,0.091396
5339,MySQL,javascript,javascript-mysql-app-filter-3,0.000017,0.000086,0.000000,0.000101,0.000000,0.092552,0.092585
5340,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000066,0.000000,0.000077,0.000000,0.091003,0.091065
5341,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000093,0.000000,0.000107,0.000000,0.115825,0.115879
5342,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000065,0.000000,0.000075,0.000000,0.081381,0.081416
5343,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000069,0.000000,0.000081,0.000000,0.089718,0.089751
5344,MySQL,javascript,javascript-mysql-app-filter-3,0.000017,0.000089,0.000000,0.000103,0.000000,0.092880,0.092917
5345,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000067,0.000000,0.000078,0.000000,0.089704,0.089755
5346,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000081,0.000000,0.000120,0.000000,0.118995,0.119048
5347,MySQL,javascript,javascript-mysql-app-filter-3,0.000012,0.000062,0.000000,0.000073,0.000000,0.082980,0.083022
5348,MySQL,javascript,javascript-mysql-app-filter-3,0.000013,0.000068,0.000000,0.000079,0.000000,0.090895,0.090934
5349,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000081,0.000000,0.000096,0.000000,0.093991,0.094026
5350,MySQL,javascript,javascript-mysql-app-filter-3,0.000013,0.000064,0.000000,0.000075,0.000000,0.090475,0.090512
5351,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000094,0.000000,0.000107,0.000000,0.117335,0.117399
5352,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000064,0.000000,0.000078,0.000000,0.084318,0.084357
5353,MySQL,javascript,javascript-mysql-app-filter-3,0.000013,0.000065,0.000000,0.000076,0.000000,0.091452,0.091489
5354,MySQL,javascript,javascript-mysql-app-filter-3,0.000018,0.000056,0.000000,0.000069,0.000000,0.092705,0.092751
5355,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000072,0.000000,0.000087,0.000000,0.094016,0.094094
5356,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000088,0.000000,0.000128,0.000000,0.116446,0.116488
5357,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000065,0.000000,0.000076,0.000000,0.082841,0.082879
5358,MySQL,javascript,javascript-mysql-app-filter-3,0.000012,0.000070,0.000000,0.000080,0.000000,0.091293,0.091339
5359,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000082,0.000000,0.000094,0.000000,0.098343,0.098377
5360,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000068,0.000000,0.000079,0.000000,0.092902,0.092940
5361,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000085,0.000000,0.000100,0.000000,0.118052,0.118094
5362,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000090,0.000000,0.000105,0.000000,0.080824,0.080861
5363,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000069,0.000000,0.000080,0.000000,0.088605,0.088639
5364,MySQL,javascript,javascript-mysql-app-filter-3,0.000020,0.000099,0.000000,0.000113,0.000000,0.093622,0.093657
5365,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000068,0.000000,0.000079,0.000000,0.090689,0.090725
5366,MySQL,javascript,javascript-mysql-app-filter-3,0.000018,0.000084,0.000000,0.000098,0.000000,0.115635,0.115671
5367,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000068,0.000000,0.000080,0.000000,0.082178,0.082224
5368,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000066,0.000000,0.000079,0.000000,0.089939,0.089973
5369,MySQL,javascript,javascript-mysql-app-filter-3,0.000018,0.000093,0.000000,0.000106,0.000000,0.092418,0.092453
5370,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000065,0.000000,0.000077,0.000000,0.091632,0.091691
5371,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000104,0.000000,0.000119,0.000000,0.112522,0.112564
5372,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000067,0.000000,0.000077,0.000000,0.084553,0.084586
5373,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000068,0.000000,0.000080,0.000000,0.090973,0.091009
5374,MySQL,javascript,javascript-mysql-app-filter-3,0.000018,0.000094,0.000000,0.000112,0.000000,0.092301,0.092335
5375,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000065,0.000000,0.000077,0.000000,0.092192,0.092243
5376,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000088,0.000000,0.000101,0.000000,0.111555,0.111588
5377,MySQL,javascript,javascript-mysql-app-filter-3,0.000024,0.000073,0.000000,0.000086,0.000000,0.081610,0.081645
5378,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000067,0.000000,0.000079,0.000000,0.091975,0.092010
5379,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000085,0.000000,0.000103,0.000000,0.093143,0.093181
5380,MySQL,javascript,javascript-mysql-app-filter-3,0.000012,0.000069,0.000000,0.000080,0.000000,0.091926,0.091963
5381,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000091,0.000000,0.000105,0.000000,0.117025,0.117059
5382,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000067,0.000000,0.000080,0.000000,0.082609,0.082647
5383,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000064,0.000000,0.000074,0.000000,0.089210,0.089249
5384,MySQL,javascript,javascript-mysql-app-filter-3,0.000017,0.000089,0.000000,0.000106,0.000000,0.093550,0.093585
5385,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000064,0.000000,0.000075,0.000000,0.092100,0.092135
5386,MySQL,javascript,javascript-mysql-app-filter-3,0.000018,0.000089,0.000000,0.000105,0.000000,0.113855,0.113899
5387,MySQL,javascript,javascript-mysql-app-filter-3,0.000012,0.000063,0.000000,0.000074,0.000000,0.081022,0.081057
5388,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000065,0.000000,0.000077,0.000000,0.092693,0.092726
5389,MySQL,javascript,javascript-mysql-app-filter-3,0.000017,0.000090,0.000000,0.000106,0.000000,0.096078,0.096118
5390,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000068,0.000000,0.000080,0.000000,0.090665,0.090699
5391,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000092,0.000000,0.000107,0.000000,0.113888,0.113928
5392,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000066,0.000000,0.000077,0.000000,0.081121,0.081157
5393,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000067,0.000000,0.000079,0.000000,0.089439,0.089476
5394,MySQL,javascript,javascript-mysql-app-filter-3,0.000017,0.000098,0.000000,0.000140,0.000000,0.094950,0.094984
5395,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000070,0.000000,0.000082,0.000000,0.094905,0.094939
5396,MySQL,javascript,javascript-mysql-app-filter-3,0.000017,0.000086,0.000000,0.000102,0.000000,0.114512,0.114557
5397,MySQL,javascript,javascript-mysql-app-filter-3,0.000016,0.000068,0.000000,0.000080,0.000000,0.082948,0.082984
5398,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000066,0.000000,0.000077,0.000000,0.089033,0.089067
5399,MySQL,javascript,javascript-mysql-app-filter-3,0.000015,0.000086,0.000000,0.000101,0.000000,0.090141,0.090178
5400,MySQL,javascript,javascript-mysql-app-filter-3,0.000014,0.000063,0.000000,0.000075,0.000000,0.092115,0.092149
5401,MySQL,javascript,javascript-mysql-data-sort-3,0.000017,0.000086,0.000000,0.000100,0.000000,0.178217,0.178277
5402,MySQL,javascript,javascript-mysql-data-sort-3,0.000023,0.000103,0.000000,0.000123,0.000000,0.140858,0.140897
5403,MySQL,javascript,javascript-mysql-data-sort-3,0.000016,0.000072,0.000000,0.000085,0.000000,0.150766,0.150804
5404,MySQL,javascript,javascript-mysql-data-sort-3,0.000017,0.000105,0.000000,0.000144,0.000000,0.154924,0.154974
5405,MySQL,javascript,javascript-mysql-data-sort-3,0.000015,0.000067,0.000000,0.000079,0.000000,0.147205,0.147239
5406,MySQL,javascript,javascript-mysql-data-sort-3,0.000017,0.000086,0.000000,0.000100,0.000000,0.177051,0.177094
5407,MySQL,javascript,javascript-mysql-data-sort-3,0.000015,0.000068,0.000000,0.000080,0.000000,0.147738,0.147772
5408,MySQL,javascript,javascript-mysql-data-sort-3,0.000013,0.000060,0.000000,0.000072,0.000000,0.152034,0.152068
5409,MySQL,javascript,javascript-mysql-data-sort-3,0.000018,0.000091,0.000000,0.000104,0.000000,0.154608,0.154644
5410,MySQL,javascript,javascript-mysql-data-sort-3,0.000014,0.000070,0.000000,0.000081,0.000000,0.157696,0.157744
5411,MySQL,javascript,javascript-mysql-data-sort-3,0.000018,0.000092,0.000000,0.000106,0.000000,0.175113,0.175158
5412,MySQL,javascript,javascript-mysql-data-sort-3,0.000043,0.000079,0.000000,0.000103,0.000000,0.144699,0.144734
5413,MySQL,javascript,javascript-mysql-data-sort-3,0.000016,0.000074,0.000000,0.000085,0.000000,0.149022,0.149060
5414,MySQL,javascript,javascript-mysql-data-sort-3,0.000017,0.000092,0.000000,0.000107,0.000000,0.153450,0.153489
5415,MySQL,javascript,javascript-mysql-data-sort-3,0.000015,0.000065,0.000000,0.000077,0.000000,0.151936,0.151989
5416,MySQL,javascript,javascript-mysql-data-sort-3,0.000018,0.000097,0.000000,0.000113,0.000000,0.181863,0.181907
5417,MySQL,javascript,javascript-mysql-data-sort-3,0.000015,0.000084,0.000000,0.000098,0.000000,0.142347,0.142394
5418,MySQL,javascript,javascript-mysql-data-sort-3,0.000016,0.000067,0.000000,0.000081,0.000000,0.149252,0.149288
5419,MySQL,javascript,javascript-mysql-data-sort-3,0.000018,0.000551,0.000000,0.000574,0.000000,0.156115,0.156162
5420,MySQL,javascript,javascript-mysql-data-sort-3,0.000014,0.000067,0.000000,0.000078,0.000000,0.153192,0.153227
5421,MySQL,javascript,javascript-mysql-data-sort-3,0.000016,0.000088,0.000000,0.000101,0.000000,0.177134,0.177173
5422,MySQL,javascript,javascript-mysql-data-sort-3,0.000014,0.000067,0.000000,0.000083,0.000000,0.141746,0.141795
5423,MySQL,javascript,javascript-mysql-data-sort-3,0.000022,0.000087,0.000000,0.000099,0.000000,0.151658,0.151695
5424,MySQL,javascript,javascript-mysql-data-sort-3,0.000018,0.000093,0.000000,0.000111,0.000000,0.148150,0.148184
5425,MySQL,javascript,javascript-mysql-data-sort-3,0.000014,0.000075,0.000000,0.000086,0.000000,0.154004,0.154059
5426,MySQL,javascript,javascript-mysql-data-sort-3,0.000018,0.000101,0.000000,0.000115,0.000000,0.181680,0.181713
5427,MySQL,javascript,javascript-mysql-data-sort-3,0.000014,0.000065,0.000000,0.000075,0.000000,0.142348,0.142387
5428,MySQL,javascript,javascript-mysql-data-sort-3,0.000013,0.000065,0.000000,0.000077,0.000000,0.149719,0.149754
5429,MySQL,javascript,javascript-mysql-data-sort-3,0.000016,0.000093,0.000000,0.000105,0.000000,0.154979,0.155053
5430,MySQL,javascript,javascript-mysql-data-sort-3,0.000014,0.000068,0.000000,0.000080,0.000000,0.153066,0.153144
5431,MySQL,javascript,javascript-mysql-data-sort-3,0.000017,0.000091,0.000000,0.000107,0.000000,0.180591,0.180639
5432,MySQL,javascript,javascript-mysql-data-sort-3,0.000014,0.000072,0.000000,0.000084,0.000000,0.143495,0.143535
5433,MySQL,javascript,javascript-mysql-data-sort-3,0.000016,0.000063,0.000000,0.000077,0.000000,0.152989,0.153058
5434,MySQL,javascript,javascript-mysql-data-sort-3,0.000017,0.000087,0.000000,0.000100,0.000000,0.159520,0.159551
5435,MySQL,javascript,javascript-mysql-data-sort-3,0.000014,0.000078,0.000000,0.000092,0.000000,0.153111,0.153151
5436,MySQL,javascript,javascript-mysql-data-sort-3,0.000019,0.000112,0.000000,0.000130,0.000000,0.171667,0.171703
5437,MySQL,javascript,javascript-mysql-data-sort-3,0.000015,0.000086,0.000000,0.000098,0.000000,0.144331,0.144366
5438,MySQL,javascript,javascript-mysql-data-sort-3,0.000038,0.000091,0.000000,0.000103,0.000000,0.152903,0.152940
5439,MySQL,javascript,javascript-mysql-data-sort-3,0.000016,0.000085,0.000000,0.000101,0.000000,0.154372,0.154428
5440,MySQL,javascript,javascript-mysql-data-sort-3,0.000015,0.000068,0.000000,0.000080,0.000000,0.150376,0.150438
5441,MySQL,javascript,javascript-mysql-data-sort-3,0.000016,0.000087,0.000000,0.000101,0.000000,0.179374,0.179413
5442,MySQL,javascript,javascript-mysql-data-sort-3,0.000015,0.000069,0.000000,0.000080,0.000000,0.143423,0.143456
5443,MySQL,javascript,javascript-mysql-data-sort-3,0.000014,0.000065,0.000000,0.000076,0.000000,0.146708,0.146757
5444,MySQL,javascript,javascript-mysql-data-sort-3,0.000028,0.000129,0.000000,0.000143,0.000000,0.155847,0.155886
5445,MySQL,javascript,javascript-mysql-data-sort-3,0.000015,0.000080,0.000000,0.000117,0.000000,0.154668,0.154703
5446,MySQL,javascript,javascript-mysql-data-sort-3,0.000018,0.000088,0.000000,0.000104,0.000000,0.177541,0.177579
5447,MySQL,javascript,javascript-mysql-data-sort-3,0.000015,0.000065,0.000000,0.000076,0.000000,0.143378,0.143411
5448,MySQL,javascript,javascript-mysql-data-sort-3,0.000015,0.000077,0.000000,0.000090,0.000000,0.150236,0.150275
5449,MySQL,javascript,javascript-mysql-data-sort-3,0.000015,0.000107,0.000000,0.000122,0.000000,0.155760,0.155795
5450,MySQL,javascript,javascript-mysql-data-sort-3,0.000015,0.000067,0.000000,0.000080,0.000000,0.153534,0.153610
5451,MySQL,javascript,javascript-mysql-data-sort-3,0.000024,0.000098,0.000000,0.000112,0.000000,0.180150,0.180184
5452,MySQL,javascript,javascript-mysql-data-sort-3,0.000015,0.000061,0.000000,0.000073,0.000000,0.142223,0.142257
5453,MySQL,javascript,javascript-mysql-data-sort-3,0.000015,0.000067,0.000000,0.000079,0.000000,0.150245,0.150279
5454,MySQL,javascript,javascript-mysql-data-sort-3,0.000018,0.000102,0.000000,0.000116,0.000000,0.153394,0.153486
5455,MySQL,javascript,javascript-mysql-data-sort-3,0.000016,0.000075,0.000000,0.000088,0.000000,0.154430,0.154465
5456,MySQL,javascript,javascript-mysql-data-sort-3,0.000028,0.000098,0.000000,0.000113,0.000000,0.174673,0.174715
5457,MySQL,javascript,javascript-mysql-data-sort-3,0.000041,0.000125,0.000000,0.000150,0.000000,0.145091,0.145130
5458,MySQL,javascript,javascript-mysql-data-sort-3,0.000015,0.000072,0.000000,0.000087,0.000000,0.148050,0.148089
5459,MySQL,javascript,javascript-mysql-data-sort-3,0.000020,0.000101,0.000000,0.000118,0.000000,0.150197,0.150246
5460,MySQL,javascript,javascript-mysql-data-sort-3,0.000017,0.000071,0.000000,0.000084,0.000000,0.151708,0.151744
5461,MySQL,javascript,javascript-mysql-data-sort-3,0.000019,0.000097,0.000000,0.000113,0.000000,0.172475,0.172510
